ticker,datetime,datetime_int,open,close,high,low,volumn
AAPL,2021-11-19 11:30,1637339400000,159.85,159.93,159.95,159.84,300771
AAPL,2021-11-19 11:31,1637339460000,159.925,159.61,159.9393,159.6,481785
AAPL,2021-11-19 11:32,1637339520000,159.61,159.565,159.62,159.5401,263305
AAPL,2021-11-19 11:33,1637339580000,159.5611,159.7,159.73,159.555,207981
AAPL,2021-11-19 11:34,1637339640000,159.7029,159.78,159.78,159.7,125740
AAPL,2021-11-19 11:35,1637339700000,159.775,159.855,159.91,159.7701,164883
AAPL,2021-11-19 11:36,1637339760000,159.855,159.91,159.9281,159.84,177902
AAPL,2021-11-19 11:37,1637339820000,159.91,159.9813,160,159.898,300768
AAPL,2021-11-19 11:38,1637339880000,159.9883,159.9399,159.99,159.885,301060
AAPL,2021-11-19 11:39,1637339940000,159.93,159.91,159.935,159.8581,785840
AAPL,2021-11-19 11:40,1637340000000,159.91,159.7672,159.92,159.74,219698
AAPL,2021-11-19 11:41,1637340060000,159.78,159.93,159.94,159.7028,209242
AAPL,2021-11-19 11:42,1637340120000,159.9299,159.8197,159.97,159.79,327222
AAPL,2021-11-19 11:43,1637340180000,159.8101,159.755,159.84,159.7,183172
AAPL,2021-11-19 11:44,1637340240000,159.76,159.75,159.76,159.71,129537
AAPL,2021-11-19 11:45,1637340300000,159.75,159.66,159.78,159.65,181230
AAPL,2021-11-19 11:46,1637340360000,159.69,159.8082,159.84,159.6873,212924
AAPL,2021-11-19 11:47,1637340420000,159.8,159.7901,159.835,159.76,339407
AAPL,2021-11-19 11:48,1637340480000,159.795,159.77,159.8556,159.76,188920
AAPL,2021-11-19 11:49,1637340540000,159.77,159.74,159.7977,159.7103,132598
AAPL,2021-11-19 11:50,1637340600000,159.74,159.8284,159.865,159.7295,208631
AAPL,2021-11-19 11:51,1637340660000,159.825,159.8281,159.85,159.79,186286
AAPL,2021-11-19 11:52,1637340720000,159.83,159.82,159.87,159.79,472803
AAPL,2021-11-19 11:53,1637340780000,159.81,159.81,159.83,159.79,163121
AAPL,2021-11-19 11:54,1637340840000,159.81,159.935,159.95,159.78,321140
AAPL,2021-11-19 11:55,1637340900000,159.935,159.86,160.17,159.85,2296137.0
AAPL,2021-11-19 11:56,1637340960000,159.86,159.665,159.88,159.59,438818
AAPL,2021-11-19 11:57,1637341020000,159.665,159.762,159.9,159.66,268535
AAPL,2021-11-19 11:58,1637341080000,159.765,159.8515,159.87,159.765,151334
AAPL,2021-11-19 11:59,1637341140000,159.855,159.87,159.88,159.82,199070
AAPL,2021-11-19 12:00,1637341200000,159.86,159.847,159.88,159.82,151385
AAPL,2021-11-19 12:01,1637341260000,159.85,159.765,159.87,159.76,152160
AAPL,2021-11-19 12:02,1637341320000,159.7624,159.7389,159.77,159.69,164308
AAPL,2021-11-19 12:03,1637341380000,159.7384,159.7677,159.79,159.71,129746
AAPL,2021-11-19 12:04,1637341440000,159.7681,159.895,159.9,159.7201,352243
AAPL,2021-11-19 12:05,1637341500000,159.89,160.115,160.15,159.88,450152
AAPL,2021-11-19 12:06,1637341560000,160.115,160.06,160.12,159.96,185784
AAPL,2021-11-19 12:07,1637341620000,160.07,160.005,160.08,159.99,169414
AAPL,2021-11-19 12:08,1637341680000,159.995,159.8701,160,159.865,173554
AAPL,2021-11-19 12:09,1637341740000,159.88,159.9053,159.915,159.87,77195
AAPL,2021-11-19 12:10,1637341800000,159.905,160.03,160.07,159.88,201386
AAPL,2021-11-19 12:11,1637341860000,160.0216,160,160.06,159.97,124726
AAPL,2021-11-19 12:12,1637341920000,159.99,160.01,160.05,159.935,125043
AAPL,2021-11-19 12:13,1637341980000,160.02,160.0801,160.135,160.01,196834
AAPL,2021-11-19 12:14,1637342040000,160.09,160.0899,160.13,160.06,163860
AAPL,2021-11-19 12:15,1637342100000,160.085,160.04,160.11,160.005,125697
AAPL,2021-11-19 12:16,1637342160000,160.035,159.9495,160.1,159.94,260189
AAPL,2021-11-19 12:17,1637342220000,159.945,159.93,159.96,159.88,189128
AAPL,2021-11-19 12:18,1637342280000,159.93,159.915,159.94,159.9,89314
AAPL,2021-11-19 12:19,1637342340000,159.92,159.895,159.9272,159.795,174359
AAPL,2021-11-19 12:20,1637342400000,159.8999,159.86,159.95,159.845,163176
AAPL,2021-11-19 12:21,1637342460000,159.86,159.9025,159.95,159.855,125783
AAPL,2021-11-19 12:22,1637342520000,159.901,159.9591,159.985,159.89,118500
AAPL,2021-11-19 12:23,1637342580000,159.955,159.9643,159.99,159.9,131379
AAPL,2021-11-19 12:24,1637342640000,159.96,159.91,159.965,159.91,111105
AAPL,2021-11-19 12:25,1637342700000,159.91,159.9,159.95,159.86,129045
AAPL,2021-11-19 12:26,1637342760000,159.895,159.9099,159.9199,159.88,86366
AAPL,2021-11-19 12:27,1637342820000,159.91,159.96,159.96,159.9039,69128
AAPL,2021-11-19 12:28,1637342880000,159.965,160.015,160.02,159.94,199582
AAPL,2021-11-19 12:29,1637342940000,160.015,159.925,160.0274,159.925,143899
AAPL,2021-11-19 12:30,1637343000000,159.9268,159.925,159.955,159.89,135876
AAPL,2021-11-19 12:31,1637343060000,159.925,159.87,159.95,159.79,153332
AAPL,2021-11-19 12:32,1637343120000,159.88,159.7751,159.895,159.73,126091
AAPL,2021-11-19 12:33,1637343180000,159.78,159.76,159.78,159.73,116490
AAPL,2021-11-19 12:34,1637343240000,159.76,159.745,159.775,159.73,110375
AAPL,2021-11-19 12:35,1637343300000,159.745,159.755,159.78,159.73,99479
AAPL,2021-11-19 12:36,1637343360000,159.7556,159.7936,159.81,159.75,112396
AAPL,2021-11-19 12:37,1637343420000,159.79,159.86,159.867,159.78,136289
AAPL,2021-11-19 12:38,1637343480000,159.855,159.8901,159.91,159.82,192821
AAPL,2021-11-19 12:39,1637343540000,159.895,159.94,159.97,159.77,400778
AAPL,2021-11-19 12:40,1637343600000,159.95,159.85,159.95,159.85,176146
AAPL,2021-11-19 12:41,1637343660000,159.85,159.81,159.85,159.7,189754
AAPL,2021-11-19 12:42,1637343720000,159.81,159.79,159.83,159.75,127023
AAPL,2021-11-19 12:43,1637343780000,159.7855,159.79,159.82,159.753,111486
AAPL,2021-11-19 12:44,1637343840000,159.79,159.825,159.84,159.75,130027
AAPL,2021-11-19 12:45,1637343900000,159.83,159.94,159.965,159.82,228541
AAPL,2021-11-19 12:46,1637343960000,159.945,159.945,159.99,159.905,196977
AAPL,2021-11-19 12:47,1637344020000,159.94,159.975,159.9888,159.9,242607
AAPL,2021-11-19 12:48,1637344080000,159.975,160.0382,160.04,159.96,237157
AAPL,2021-11-19 12:49,1637344140000,160.04,160.15,160.2,160.04,408532
AAPL,2021-11-19 12:50,1637344200000,160.1473,160.115,160.1473,160.08,160016
AAPL,2021-11-19 12:51,1637344260000,160.11,160.175,160.18,160.11,131894
AAPL,2021-11-19 12:52,1637344320000,160.17,160.1599,160.175,160.13,114980
AAPL,2021-11-19 12:53,1637344380000,160.15,160.225,160.28,160.14,312180
AAPL,2021-11-19 12:54,1637344440000,160.225,160.29,160.32,160.2,302782
AAPL,2021-11-19 12:55,1637344500000,160.2899,160.28,160.33,160.265,225483
AAPL,2021-11-19 12:56,1637344560000,160.28,160.2658,160.305,160.24,213973
AAPL,2021-11-19 12:57,1637344620000,160.27,160.335,160.35,160.27,199630
AAPL,2021-11-19 12:58,1637344680000,160.33,160.33,160.34,160.262,189203
AAPL,2021-11-19 12:59,1637344740000,160.33,160.2866,160.34,160.25,197354
AAPL,2021-11-19 13:00,1637344800000,160.285,160.25,160.295,160.235,194855
AAPL,2021-11-19 13:01,1637344860000,160.25,160.25,160.27,160.24,139284
AAPL,2021-11-19 13:02,1637344920000,160.26,160.3467,160.35,160.25,123888
AAPL,2021-11-19 13:03,1637344980000,160.34,160.385,160.395,160.33,239246
AAPL,2021-11-19 13:04,1637345040000,160.385,160.3814,160.434,160.35,252582
AAPL,2021-11-19 13:05,1637345100000,160.381,160.4541,160.47,160.38,221499
AAPL,2021-11-19 13:06,1637345160000,160.46,160.47,160.48,160.43,176569
AAPL,2021-11-19 13:07,1637345220000,160.475,160.445,160.49,160.42,115911
AAPL,2021-11-19 13:08,1637345280000,160.45,160.48,160.49,160.43,201381
AAPL,2021-11-19 13:09,1637345340000,160.49,160.5,160.55,160.485,371095
AAPL,2021-11-19 13:10,1637345400000,160.5,160.42,160.51,160.39,268683
AAPL,2021-11-19 13:11,1637345460000,160.423,160.34,160.455,160.32,280500
AAPL,2021-11-19 13:12,1637345520000,160.345,160.27,160.415,160.26,192972
AAPL,2021-11-19 13:13,1637345580000,160.2694,160.1923,160.27,160.15,266718
AAPL,2021-11-19 13:14,1637345640000,160.2,160.1355,160.2,159.9801,407777
AAPL,2021-11-19 13:15,1637345700000,160.13,160.13,160.17,160.07,206283
AAPL,2021-11-19 13:16,1637345760000,160.13,160.01,160.135,160,214426
AAPL,2021-11-19 13:17,1637345820000,160.01,159.965,160.0193,159.93,280058
AAPL,2021-11-19 13:18,1637345880000,159.97,160,160.02,159.94,186881
AAPL,2021-11-19 13:19,1637345940000,159.995,160.0421,160.08,159.995,127745
AAPL,2021-11-19 13:20,1637346000000,160.04,160.035,160.0471,159.9401,122290
AAPL,2021-11-19 13:21,1637346060000,160.03,160.14,160.15,160.015,262760
AAPL,2021-11-19 13:22,1637346120000,160.145,160.16,160.18,160.12,133152
AAPL,2021-11-19 13:23,1637346180000,160.15,160.2388,160.24,160.12,197011
AAPL,2021-11-19 13:24,1637346240000,160.2301,160.255,160.27,160.2,157300
AAPL,2021-11-19 13:25,1637346300000,160.26,160.235,160.26,160.17,138357
AAPL,2021-11-19 13:26,1637346360000,160.24,160.25,160.29,160.22,141708
AAPL,2021-11-19 13:27,1637346420000,160.2499,160.22,160.32,160.19,275248
AAPL,2021-11-19 13:28,1637346480000,160.21,160.08,160.26,160.05,310220
AAPL,2021-11-19 13:29,1637346540000,160.07,159.955,160.0877,159.945,236787
AAPL,2021-11-19 13:30,1637346600000,159.955,160.13,160.14,159.93,225458
AAPL,2021-11-19 13:31,1637346660000,160.125,160.2399,160.24,160.125,217728
AAPL,2021-11-19 13:32,1637346720000,160.24,160.085,160.2799,160.08,199839
AAPL,2021-11-19 13:33,1637346780000,160.09,160.02,160.12,160.02,108009
AAPL,2021-11-19 13:34,1637346840000,160.025,160.063,160.07,159.97,201441
AAPL,2021-11-19 13:35,1637346900000,160.06,160.025,160.075,159.99,112611
AAPL,2021-11-19 13:36,1637346960000,160.035,159.9602,160.05,159.95,106808
AAPL,2021-11-19 13:37,1637347020000,159.965,159.795,160,159.77,243163
AAPL,2021-11-19 13:38,1637347080000,159.7952,159.91,159.94,159.7902,179564
AAPL,2021-11-19 13:39,1637347140000,159.91,159.9591,159.96,159.8,214345
AAPL,2021-11-19 13:40,1637347200000,159.95,159.885,159.9999,159.79,210901
AAPL,2021-11-19 13:41,1637347260000,159.89,159.9311,159.94,159.88,106903
AAPL,2021-11-19 13:42,1637347320000,159.935,159.9721,159.98,159.9,121026
AAPL,2021-11-19 13:43,1637347380000,159.975,159.9976,160.05,159.96,170191
AAPL,2021-11-19 13:44,1637347440000,159.9902,160.0273,160.04,159.97,99301
AAPL,2021-11-19 13:45,1637347500000,160.03,160.065,160.07,159.96,155117
AAPL,2021-11-19 13:46,1637347560000,160.065,160.08,160.08,160.03,137762
AAPL,2021-11-19 13:47,1637347620000,160.08,160.082,160.18,160.065,213195
AAPL,2021-11-19 13:48,1637347680000,160.08,160.215,160.33,160.08,259116
AAPL,2021-11-19 13:49,1637347740000,160.21,160.2298,160.265,160.1301,175173
AAPL,2021-11-19 13:50,1637347800000,160.22,160.42,160.5,160.215,313253
AAPL,2021-11-19 13:51,1637347860000,160.41,160.485,160.5,160.38,190997
AAPL,2021-11-19 13:52,1637347920000,160.48,160.46,160.505,160.43,269189
AAPL,2021-11-19 13:53,1637347980000,160.4504,160.3624,160.4799,160.36,152622
AAPL,2021-11-19 13:54,1637348040000,160.3612,160.429,160.46,160.3609,124801
AAPL,2021-11-19 13:55,1637348100000,160.4263,160.35,160.4263,160.32,175265
AAPL,2021-11-19 13:56,1637348160000,160.35,160.4,160.435,160.34,138381
AAPL,2021-11-19 13:57,1637348220000,160.4,160.4754,160.48,160.38,151050
AAPL,2021-11-19 13:58,1637348280000,160.4799,160.64,160.695,160.465,414948
AAPL,2021-11-19 13:59,1637348340000,160.635,160.69,160.72,160.63,406900
AAPL,2021-11-19 14:00,1637348400000,160.7,160.615,160.74,160.61,226590
AAPL,2021-11-19 14:01,1637348460000,160.615,160.63,160.68,160.605,114302
AAPL,2021-11-19 14:02,1637348520000,160.62,160.42,160.66,160.34,443588
AAPL,2021-11-19 14:03,1637348580000,160.425,160.54,160.5882,160.41,259410
AAPL,2021-11-19 14:04,1637348640000,160.54,160.52,160.56,160.46,165160
AAPL,2021-11-19 14:05,1637348700000,160.52,160.622,160.64,160.5,216573
AAPL,2021-11-19 14:06,1637348760000,160.6273,160.55,160.6273,160.49,213343
AAPL,2021-11-19 14:07,1637348820000,160.54,160.535,160.56,160.44,191006
AAPL,2021-11-19 14:08,1637348880000,160.54,160.545,160.58,160.53,91659
AAPL,2021-11-19 14:09,1637348940000,160.54,160.6061,160.64,160.54,293441
AAPL,2021-11-19 14:10,1637349000000,160.605,160.69,160.7,160.59,225771
AAPL,2021-11-19 14:11,1637349060000,160.7,160.7201,160.74,160.65,149916
AAPL,2021-11-19 14:12,1637349120000,160.72,160.725,160.75,160.675,171092
AAPL,2021-11-19 14:13,1637349180000,160.725,160.6471,160.745,160.58,220713
AAPL,2021-11-19 14:14,1637349240000,160.6417,160.63,160.66,160.62,135990
AAPL,2021-11-19 14:15,1637349300000,160.64,160.575,160.65,160.57,95669
AAPL,2021-11-19 14:16,1637349360000,160.575,160.57,160.6,160.5355,107185
AAPL,2021-11-19 14:17,1637349420000,160.575,160.61,160.62,160.56,99331
AAPL,2021-11-19 14:18,1637349480000,160.61,160.6328,160.65,160.61,125101
AAPL,2021-11-19 14:19,1637349540000,160.64,160.58,160.65,160.5334,210921
AAPL,2021-11-19 14:20,1637349600000,160.5826,160.6389,160.65,160.5826,154101
AAPL,2021-11-19 14:21,1637349660000,160.635,160.64,160.66,160.61,152646
AAPL,2021-11-19 14:22,1637349720000,160.63,160.63,160.66,160.61,98522
AAPL,2021-11-19 14:23,1637349780000,160.63,160.6636,160.68,160.62,88273
AAPL,2021-11-19 14:24,1637349840000,160.665,160.735,160.75,160.6601,179429
AAPL,2021-11-19 14:25,1637349900000,160.74,160.765,160.81,160.73,317271
AAPL,2021-11-19 14:26,1637349960000,160.77,160.83,160.84,160.765,193975
AAPL,2021-11-19 14:27,1637350020000,160.83,160.75,160.84,160.73,339854
AAPL,2021-11-19 14:28,1637350080000,160.76,160.685,160.77,160.68,210566
AAPL,2021-11-19 14:29,1637350140000,160.68,160.7149,160.725,160.66,283649
AAPL,2021-11-19 14:30,1637350200000,160.715,160.75,160.76,160.71,172663
AAPL,2021-11-19 14:31,1637350260000,160.755,160.745,160.765,160.71,132301
AAPL,2021-11-19 14:32,1637350320000,160.745,160.74,160.77,160.705,198035
AAPL,2021-11-19 14:33,1637350380000,160.745,160.6117,160.755,160.6,352413
AAPL,2021-11-19 14:34,1637350440000,160.62,160.585,160.625,160.511,207244
AAPL,2021-11-19 14:35,1637350500000,160.58,160.58,160.62,160.57,113451
AAPL,2021-11-19 14:36,1637350560000,160.59,160.625,160.645,160.55,137837
AAPL,2021-11-19 14:37,1637350620000,160.625,160.6,160.63,160.58,93216
AAPL,2021-11-19 14:38,1637350680000,160.6,160.54,160.62,160.52,162949
AAPL,2021-11-19 14:39,1637350740000,160.535,160.59,160.6,160.5214,143200
AAPL,2021-11-19 14:40,1637350800000,160.58,160.5501,160.597,160.52,108942
AAPL,2021-11-19 14:41,1637350860000,160.555,160.6771,160.685,160.555,167844
AAPL,2021-11-19 14:42,1637350920000,160.675,160.623,160.68,160.605,167696
AAPL,2021-11-19 14:43,1637350980000,160.625,160.59,160.64,160.58,121135
AAPL,2021-11-19 14:44,1637351040000,160.58,160.62,160.64,160.55,169545
AAPL,2021-11-19 14:45,1637351100000,160.615,160.555,160.62,160.5201,124335
AAPL,2021-11-19 14:46,1637351160000,160.555,160.525,160.5799,160.51,137042
AAPL,2021-11-19 14:47,1637351220000,160.53,160.42,160.565,160.4,174167
AAPL,2021-11-19 14:48,1637351280000,160.415,160.41,160.45,160.38,120301
AAPL,2021-11-19 14:49,1637351340000,160.405,160.33,160.41,160.3,226722
AAPL,2021-11-19 14:50,1637351400000,160.325,160.33,160.38,160.3,156000
AAPL,2021-11-19 14:51,1637351460000,160.325,160.4201,160.46,160.32,115535
AAPL,2021-11-19 14:52,1637351520000,160.4201,160.48,160.49,160.405,142193
AAPL,2021-11-19 14:53,1637351580000,160.48,160.4822,160.55,160.4501,199066
AAPL,2021-11-19 14:54,1637351640000,160.485,160.495,160.51,160.48,123460
AAPL,2021-11-19 14:55,1637351700000,160.4935,160.435,160.4935,160.41,116431
AAPL,2021-11-19 14:56,1637351760000,160.44,160.41,160.47,160.34,176646
AAPL,2021-11-19 14:57,1637351820000,160.42,160.39,160.45,160.3803,104282
AAPL,2021-11-19 14:58,1637351880000,160.382,160.4637,160.48,160.382,129358
AAPL,2021-11-19 14:59,1637351940000,160.46,160.515,160.54,160.44,165726
AAPL,2021-11-19 15:00,1637352000000,160.515,160.54,160.56,160.49,190158
AAPL,2021-11-19 15:01,1637352060000,160.545,160.59,160.62,160.54,177479
AAPL,2021-11-19 15:02,1637352120000,160.595,160.515,160.61,160.5101,138108
AAPL,2021-11-19 15:03,1637352180000,160.51,160.495,160.51,160.415,252256
AAPL,2021-11-19 15:04,1637352240000,160.4966,160.385,160.51,160.36,155447
AAPL,2021-11-19 15:05,1637352300000,160.39,160.37,160.39,160.31,160155
AAPL,2021-11-19 15:06,1637352360000,160.36,160.46,160.47,160.325,158374
AAPL,2021-11-19 15:07,1637352420000,160.46,160.435,160.47,160.38,183190
AAPL,2021-11-19 15:08,1637352480000,160.44,160.48,160.5,160.395,190730
AAPL,2021-11-19 15:09,1637352540000,160.4801,160.37,160.5099,160.36,318251
AAPL,2021-11-19 15:10,1637352600000,160.38,160.37,160.39,160.295,184047
AAPL,2021-11-19 15:11,1637352660000,160.36,160.32,160.4066,160.31,174598
AAPL,2021-11-19 15:12,1637352720000,160.33,160.293,160.33,160.29,129505
AAPL,2021-11-19 15:13,1637352780000,160.295,160.275,160.3,160.25,162899
AAPL,2021-11-19 15:14,1637352840000,160.275,160.2,160.275,160.16,237097
AAPL,2021-11-19 15:15,1637352900000,160.2,160.1699,160.2,160.12,187819
AAPL,2021-11-19 15:16,1637352960000,160.1699,160.157,160.22,160.15,176356
AAPL,2021-11-19 15:17,1637353020000,160.16,160.125,160.165,160.1,131267
AAPL,2021-11-19 15:18,1637353080000,160.125,160.15,160.185,160.125,154812
AAPL,2021-11-19 15:19,1637353140000,160.16,160.205,160.21,160.15,161814
AAPL,2021-11-19 15:20,1637353200000,160.2,160.218,160.24,160.19,167754
AAPL,2021-11-19 15:21,1637353260000,160.215,160.235,160.28,160.2,190717
AAPL,2021-11-19 15:22,1637353320000,160.24,160.2,160.24,160.18,164386
AAPL,2021-11-19 15:23,1637353380000,160.2022,160.2568,160.26,160.19,113027
AAPL,2021-11-19 15:24,1637353440000,160.25,160.3,160.3,160.19,185728
AAPL,2021-11-19 15:25,1637353500000,160.2945,160.31,160.33,160.25,190254
AAPL,2021-11-19 15:26,1637353560000,160.3051,160.31,160.3141,160.24,146698
AAPL,2021-11-19 15:27,1637353620000,160.305,160.35,160.36,160.29,913480
AAPL,2021-11-19 15:28,1637353680000,160.36,160.45,160.46,160.355,225666
AAPL,2021-11-19 15:29,1637353740000,160.45,160.49,160.5,160.445,189015
AAPL,2021-11-19 15:30,1637353800000,160.48,160.525,160.54,160.44,259309
AAPL,2021-11-19 15:31,1637353860000,160.535,160.555,160.57,160.5,198115
AAPL,2021-11-19 15:32,1637353920000,160.555,160.475,160.555,160.435,161104
AAPL,2021-11-19 15:33,1637353980000,160.475,160.5038,160.51,160.47,197707
AAPL,2021-11-19 15:34,1637354040000,160.505,160.5326,160.565,160.49,204997
AAPL,2021-11-19 15:35,1637354100000,160.53,160.6369,160.6369,160.53,205673
AAPL,2021-11-19 15:36,1637354160000,160.635,160.7399,160.8,160.632,582685
AAPL,2021-11-19 15:37,1637354220000,160.735,160.7588,160.805,160.72,322924
AAPL,2021-11-19 15:38,1637354280000,160.755,160.805,160.81,160.74,254593
AAPL,2021-11-19 15:39,1637354340000,160.81,160.87,160.88,160.795,315563
AAPL,2021-11-19 15:40,1637354400000,160.8677,160.905,160.91,160.8301,388367
AAPL,2021-11-19 15:41,1637354460000,160.905,160.98,161,160.9,621727
AAPL,2021-11-19 15:42,1637354520000,160.9857,161.01,161.02,160.965,494992
AAPL,2021-11-19 15:43,1637354580000,161.01,160.94,161.0167,160.9201,325767
AAPL,2021-11-19 15:44,1637354640000,160.94,160.895,160.98,160.89,360894
AAPL,2021-11-19 15:45,1637354700000,160.895,160.911,160.92,160.79,561481
AAPL,2021-11-19 15:46,1637354760000,160.91,160.6703,160.91,160.62,391904
AAPL,2021-11-19 15:47,1637354820000,160.6799,160.7001,160.8198,160.65,353979
AAPL,2021-11-19 15:48,1637354880000,160.7,160.765,160.77,160.63,368811
AAPL,2021-11-19 15:49,1637354940000,160.765,160.74,160.83,160.7132,402941
AAPL,2021-11-19 15:50,1637355000000,160.75,160.6101,160.78,160.55,395297
AAPL,2021-11-19 15:51,1637355060000,160.61,160.47,160.615,160.46,417510
AAPL,2021-11-19 15:52,1637355120000,160.46,160.3285,160.47,160.32,352087
AAPL,2021-11-19 15:53,1637355180000,160.325,160.2791,160.39,160.26,437452
AAPL,2021-11-19 15:54,1637355240000,160.28,160.325,160.35,160.24,557252
AAPL,2021-11-19 15:55,1637355300000,160.325,160.34,160.38,160.31,540395
AAPL,2021-11-19 15:56,1637355360000,160.34,160.315,160.4,160.315,498466
AAPL,2021-11-19 15:57,1637355420000,160.32,160.48,160.49,160.32,709580
AAPL,2021-11-19 15:58,1637355480000,160.47,160.56,160.6,160.46,871926
AAPL,2021-11-19 15:59,1637355540000,160.565,160.56,160.72,160.5,1348553.0
AAPL,2021-11-19 16:00,1637355600000,160.55,160.55,160.65,160.55,746688
AAPL,2021-11-19 16:01,1637355660000,160.58,160.61,160.65,160.55,1329474.0
AAPL,2021-11-19 16:02,1637355720000,160.65,160.55,160.65,160.55,432730
AAPL,2021-11-19 16:03,1637355780000,160.55,160.57,160.57,160.52,351305
AAPL,2021-11-19 16:04,1637355840000,160.59,160.64,160.64,160.59,6357
AAPL,2021-11-19 16:05,1637355900000,160.62,160.67,160.67,160.62,4145
AAPL,2021-11-19 16:06,1637355960000,160.66,160.65,160.66,160.55,33723
AAPL,2021-11-19 16:07,1637356020000,160.65,160.65,160.67,160.65,3862
AAPL,2021-11-19 16:08,1637356080000,160.67,160.68,160.68,160.55,74967
AAPL,2021-11-19 16:09,1637356140000,160.7,160.7,160.7,160.67,3857
AAPL,2021-11-19 16:10,1637356200000,160.66,160.7,160.7,160.55,282790
AAPL,2021-11-19 16:11,1637356260000,160.66,160.68,160.69,160.55,37512
AAPL,2021-11-19 16:12,1637356320000,160.68,160.68,160.6999,160.55,13184
AAPL,2021-11-19 16:13,1637356380000,160.66,160.7,160.7,160.66,5590
AAPL,2021-11-19 16:14,1637356440000,160.68,160.7,160.7,160.68,416
AAPL,2021-11-19 16:15,1637356500000,160.75,160.8,160.8,160.61,9601
AAPL,2021-11-19 16:16,1637356560000,160.77,160.77,160.77,160.55,52354
AAPL,2021-11-19 16:17,1637356620000,160.77,160.75,160.77,160.71,4254
AAPL,2021-11-19 16:18,1637356680000,160.78,160.73,160.78,160.73,6585
AAPL,2021-11-19 16:19,1637356740000,160.71,160.76,160.76,160.55,37193
AAPL,2021-11-19 16:20,1637356800000,160.75,160.78,160.78,160.75,1445
AAPL,2021-11-19 16:21,1637356860000,160.55,160.8,160.82,160.55,8508
AAPL,2021-11-19 16:22,1637356920000,160.8,160.74,160.8,160.74,3016
AAPL,2021-11-19 16:23,1637356980000,160.78,160.79,160.79,160.78,1589
AAPL,2021-11-19 16:24,1637357040000,160.82,160.83,160.86,160.82,5414
AAPL,2021-11-19 16:25,1637357100000,160.83,160.85,160.85,160.82,4283
AAPL,2021-11-19 16:26,1637357160000,160.85,160.85,160.85,160.84,1655479.0
AAPL,2021-11-19 16:27,1637357220000,160.84,160.85,160.85,160.84,1103
AAPL,2021-11-19 16:28,1637357280000,160.85,160.76,160.85,160.76,3010
AAPL,2021-11-19 16:29,1637357340000,160.76,160.82,160.82,160.76,1910
AAPL,2021-11-19 16:30,1637357400000,160.78,160.82,160.82,160.78,5836
AAPL,2021-11-19 16:31,1637357460000,160.84,160.76,160.85,160.76,3098
AAPL,2021-11-19 16:32,1637357520000,160.8,160.78,160.8,160.78,1225
AAPL,2021-11-19 16:33,1637357580000,160.78,160.78,160.8,160.78,2031
AAPL,2021-11-19 16:34,1637357640000,160.77,160.78,160.78,160.55,20187
AAPL,2021-11-19 16:35,1637357700000,160.8,160.79,160.8,160.79,960
AAPL,2021-11-19 16:36,1637357760000,160.78,160.77,160.78,160.77,552
AAPL,2021-11-19 16:37,1637357820000,160.77,160.8,160.8,160.77,1889
AAPL,2021-11-19 16:38,1637357880000,160.8,160.8,160.8,160.7,5588
AAPL,2021-11-19 16:39,1637357940000,160.8,160.8,160.8,160.78,743
AAPL,2021-11-19 16:40,1637358000000,160.8,160.78,160.8,160.78,688
AAPL,2021-11-19 16:41,1637358060000,160.78,160.8,160.8,160.78,1826
AAPL,2021-11-19 16:42,1637358120000,160.8,160.79,160.8,160.55,39062
AAPL,2021-11-19 16:43,1637358180000,160.8,160.8,160.8,160.77,1109
AAPL,2021-11-19 16:44,1637358240000,160.77,160.7799,160.7799,160.77,537
AAPL,2021-11-19 16:45,1637358300000,160.77,160.77,160.77,160.77,601
AAPL,2021-11-19 16:46,1637358360000,160.77,160.73,160.77,160.73,5996
AAPL,2021-11-19 16:47,1637358420000,160.75,160.79,160.79,160.73,2555
AAPL,2021-11-19 16:48,1637358480000,160.77,160.81,160.81,160.77,2651
AAPL,2021-11-19 16:49,1637358540000,160.78,160.75,160.78,160.75,562
AAPL,2021-11-19 16:50,1637358600000,160.77,160.73,160.77,160.6,9133
AAPL,2021-11-19 16:51,1637358660000,160.75,160.75,160.75,160.64,14268
AAPL,2021-11-19 16:52,1637358720000,160.74,160.62,160.74,160.6,4885
AAPL,2021-11-19 16:53,1637358780000,160.69,160.6,160.69,160.6,3259
AAPL,2021-11-19 16:54,1637358840000,160.6,160.67,160.67,160.59,7011
AAPL,2021-11-19 16:55,1637358900000,160.66,160.7,160.7,160.66,3054
AAPL,2021-11-19 16:56,1637358960000,160.76,160.76,160.76,160.76,1626
AAPL,2021-11-19 16:57,1637359020000,160.71,160.73,160.73,160.71,1184
AAPL,2021-11-19 16:58,1637359080000,160.7,160.75,160.75,160.7,1829
AAPL,2021-11-19 16:59,1637359140000,160.75,160.75,160.75,160.7,786
AAPL,2021-11-19 17:00,1637359200000,160.72,160.72,160.74,160.7,1786
AAPL,2021-11-19 17:01,1637359260000,160.72,160.72,160.73,160.72,848
AAPL,2021-11-19 17:02,1637359320000,160.7,160.7,160.7,160.7,3809
AAPL,2021-11-19 17:03,1637359380000,160.7,160.72,160.72,160.7,563
AAPL,2021-11-19 17:04,1637359440000,160.72,160.75,160.75,160.72,3500
AAPL,2021-11-19 17:05,1637359500000,160.75,160.77,160.77,160.74,3976
AAPL,2021-11-19 17:06,1637359560000,160.75,160.72,160.75,160.7,2061
