,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
638,2021-12-01 14:18:00,168.10812278379134,167.131847905814,168.1447036227665,168.10812278379134,168.10812278379134,-0.475521447641875,-0.475521447641875,-0.475521447641875,-0.475521447641875,-0.475521447641875,-0.475521447641875,0.0,0.0,0.0,167.63260133614946
639,2021-12-01 14:19:00,168.11524569574735,167.13977711634092,168.09352752934774,168.11524569574735,168.11524569574735,-0.4913628471533252,-0.4913628471533252,-0.4913628471533252,-0.4913628471533252,-0.4913628471533252,-0.4913628471533252,0.0,0.0,0.0,167.62388284859404
640,2021-12-01 14:20:00,168.12236860770332,167.132120121466,168.109495524706,168.12236860770332,168.12236860770332,-0.5071888078259118,-0.5071888078259118,-0.5071888078259118,-0.5071888078259118,-0.5071888078259118,-0.5071888078259118,0.0,0.0,0.0,167.6151797998774
641,2021-12-01 14:21:00,168.12949151965933,167.12782395872964,168.08113074505533,168.12949151965933,168.12949151965933,-0.5229981336058324,-0.5229981336058324,-0.5229981336058324,-0.5229981336058324,-0.5229981336058324,-0.5229981336058324,0.0,0.0,0.0,167.6064933860535
642,2021-12-01 14:22:00,168.13661443161533,167.15499167601087,168.0838649027017,168.13661443161533,168.13661443161533,-0.5387896505197007,-0.5387896505197007,-0.5387896505197007,-0.5387896505197007,-0.5387896505197007,-0.5387896505197007,0.0,0.0,0.0,167.59782478109562
643,2021-12-01 14:23:00,168.14373734357133,167.14036296489536,168.05604534757927,168.14373734357133,168.14373734357133,-0.5545622066146139,-0.5545622066146139,-0.5545622066146139,-0.5545622066146139,-0.5545622066146139,-0.5545622066146139,0.0,0.0,0.0,167.58917513695673
644,2021-12-01 14:24:00,168.15086025552733,167.1191866759212,168.1003844708105,168.15086025552733,168.15086025552733,-0.5703146724308077,-0.5703146724308077,-0.5703146724308077,-0.5703146724308077,-0.5703146724308077,-0.5703146724308077,0.0,0.0,0.0,167.58054558309652
645,2021-12-01 14:25:00,168.1579831674833,167.1113682731175,168.0397616152763,168.1579831674833,168.1579831674833,-0.586045941246453,-0.586045941246453,-0.586045941246453,-0.586045941246453,-0.586045941246453,-0.586045941246453,0.0,0.0,0.0,167.57193722623686
646,2021-12-01 14:26:00,168.16510607943934,167.13222066706382,168.0663003845218,168.16510607943934,168.16510607943934,-0.6017549289783298,-0.6017549289783298,-0.6017549289783298,-0.6017549289783298,-0.6017549289783298,-0.6017549289783298,0.0,0.0,0.0,167.56335115046102
647,2021-12-01 14:27:00,168.17222899139531,167.08732938510653,168.0001022333177,168.17222899139531,168.17222899139531,-0.617440574680818,-0.617440574680818,-0.617440574680818,-0.617440574680818,-0.617440574680818,-0.617440574680818,0.0,0.0,0.0,167.5547884167145
648,2021-12-01 14:28:00,168.17935190335132,167.07041904169782,168.03919242251519,168.17935190335132,168.17935190335132,-0.6331018405002246,-0.6331018405002246,-0.6331018405002246,-0.6331018405002246,-0.6331018405002246,-0.6331018405002246,0.0,0.0,0.0,167.5462500628511
649,2021-12-01 14:29:00,168.18647481530732,167.04489419972464,168.01384509557835,168.18647481530732,168.18647481530732,-0.648737711933362,-0.648737711933362,-0.648737711933362,-0.648737711933362,-0.648737711933362,-0.648737711933362,0.0,0.0,0.0,167.53773710337396
650,2021-12-01 14:30:00,168.1935977272633,167.0482587650231,168.05165409396582,168.1935977272633,168.1935977272633,-0.6643471981817358,-0.6643471981817358,-0.6643471981817358,-0.6643471981817358,-0.6643471981817358,-0.6643471981817358,0.0,0.0,0.0,167.52925052908157
651,2021-12-01 14:31:00,168.20072063921933,167.02815602096643,168.00350437122515,168.20072063921933,168.20072063921933,-0.6799293317602173,-0.6799293317602173,-0.6799293317602173,-0.6799293317602173,-0.6799293317602173,-0.6799293317602173,0.0,0.0,0.0,167.52079130745912
652,2021-12-01 14:32:00,168.2078435511753,167.02520601741926,167.9973115877562,168.2078435511753,168.2078435511753,-0.6954831691581722,-0.6954831691581722,-0.6954831691581722,-0.6954831691581722,-0.6954831691581722,-0.6954831691581722,0.0,0.0,0.0,167.51236038201714
653,2021-12-01 14:33:00,168.2149664631313,167.03986021090788,167.99247663343937,168.2149664631313,168.2149664631313,-0.7110077908086309,-0.7110077908086309,-0.7110077908086309,-0.7110077908086309,-0.7110077908086309,-0.7110077908086309,0.0,0.0,0.0,167.50395867232268
654,2021-12-01 14:34:00,168.2220893750873,167.01185901003925,167.9556025512457,168.2220893750873,168.2220893750873,-0.7265023009845678,-0.7265023009845678,-0.7265023009845678,-0.7265023009845678,-0.7265023009845678,-0.7265023009845678,0.0,0.0,0.0,167.49558707410273
655,2021-12-01 14:35:00,168.2292122870433,166.99288225713215,167.98098706162736,168.2292122870433,168.2292122870433,-0.7419658281978309,-0.7419658281978309,-0.7419658281978309,-0.7419658281978309,-0.7419658281978309,-0.7419658281978309,0.0,0.0,0.0,167.48724645884548
656,2021-12-01 14:36:00,168.2363351989993,166.966061004652,167.91995545483937,168.2363351989993,168.2363351989993,-0.7573975249693149,-0.7573975249693149,-0.7573975249693149,-0.7573975249693149,-0.7573975249693149,-0.7573975249693149,0.0,0.0,0.0,167.47893767403
657,2021-12-01 14:37:00,168.2434581109553,166.98869080414937,167.92744092493277,168.2434581109553,168.2434581109553,-0.7727965683866239,-0.7727965683866239,-0.7727965683866239,-0.7727965683866239,-0.7727965683866239,-0.7727965683866239,0.0,0.0,0.0,167.47066154256868
658,2021-12-01 14:38:00,168.25058102291132,166.95534232876915,167.93287392893825,168.25058102291132,168.25058102291132,-0.7881621596686642,-0.7881621596686642,-0.7881621596686642,-0.7881621596686642,-0.7881621596686642,-0.7881621596686642,0.0,0.0,0.0,167.46241886324265
659,2021-12-01 14:39:00,168.2577039348673,166.97400647144005,167.93723661740478,168.2577039348673,168.2577039348673,-0.8034935243996859,-0.8034935243996859,-0.8034935243996859,-0.8034935243996859,-0.8034935243996859,-0.8034935243996859,0.0,0.0,0.0,167.4542104104676
660,2021-12-01 14:40:00,168.2648268468233,166.96101969159116,167.9037982791448,168.2648268468233,168.2648268468233,-0.8187899127992931,-0.8187899127992931,-0.8187899127992931,-0.8187899127992931,-0.8187899127992931,-0.8187899127992931,0.0,0.0,0.0,167.446036934024
661,2021-12-01 14:41:00,168.2719497587793,166.8934232044224,167.9309604055997,168.2719497587793,168.2719497587793,-0.8340505994194691,-0.8340505994194691,-0.8340505994194691,-0.8340505994194691,-0.8340505994194691,-0.8340505994194691,0.0,0.0,0.0,167.43789915935983
662,2021-12-01 14:42:00,168.27907267073527,166.92434506785457,167.89555665309803,168.27907267073527,168.27907267073527,-0.8492748833226657,-0.8492748833226657,-0.8492748833226657,-0.8492748833226657,-0.8492748833226657,-0.8492748833226657,0.0,0.0,0.0,167.4297977874126
663,2021-12-01 14:43:00,168.2861955826913,166.96555486557344,167.91712158575768,168.2861955826913,168.2861955826913,-0.8644620881435363,-0.8644620881435363,-0.8644620881435363,-0.8644620881435363,-0.8644620881435363,-0.8644620881435363,0.0,0.0,0.0,167.42173349454777
664,2021-12-01 14:44:00,168.29331849464728,166.91602172697142,167.87435793207203,168.29331849464728,168.29331849464728,-0.8796115619349968,-0.8796115619349968,-0.8796115619349968,-0.8796115619349968,-0.8796115619349968,-0.8796115619349968,0.0,0.0,0.0,167.41370693271227
665,2021-12-01 14:45:00,168.30044140660328,166.93850798057463,167.91389595379738,168.30044140660328,168.30044140660328,-0.8947226774569281,-0.8947226774569281,-0.8947226774569281,-0.8947226774569281,-0.8947226774569281,-0.8947226774569281,0.0,0.0,0.0,167.40571872914634
666,2021-12-01 14:46:00,168.3075643185593,166.90785834897437,167.86057415392634,168.3075643185593,168.3075643185593,-0.909794831810882,-0.909794831810882,-0.909794831810882,-0.909794831810882,-0.909794831810882,-0.909794831810882,0.0,0.0,0.0,167.39776948674842
667,2021-12-01 14:47:00,168.31468723051526,166.89880506374925,167.89443293849735,168.31468723051526,168.31468723051526,-0.9248274465327209,-0.9248274465327209,-0.9248274465327209,-0.9248274465327209,-0.9248274465327209,-0.9248274465327209,0.0,0.0,0.0,167.38985978398253
668,2021-12-01 14:48:00,168.3218101424713,166.9049999122648,167.89834617186506,168.3218101424713,168.3218101424713,-0.9398199677719142,-0.9398199677719142,-0.9398199677719142,-0.9398199677719142,-0.9398199677719142,-0.9398199677719142,0.0,0.0,0.0,167.38199017469938
669,2021-12-01 14:49:00,168.32893305442727,166.8673841294093,167.85365310579843,168.32893305442727,168.32893305442727,-0.9547718659379458,-0.9547718659379458,-0.9547718659379458,-0.9547718659379458,-0.9547718659379458,-0.9547718659379458,0.0,0.0,0.0,167.37416118848932
670,2021-12-01 14:50:00,168.33605596638327,166.89170551374195,167.8384944399279,168.33605596638327,168.33605596638327,-0.9696826356670678,-0.9696826356670678,-0.9696826356670678,-0.9696826356670678,-0.9696826356670678,-0.9696826356670678,0.0,0.0,0.0,167.36637333071621
671,2021-12-01 14:51:00,168.34317887833927,166.8604079631019,167.84028018076233,168.34317887833927,168.34317887833927,-0.9845517961775353,-0.9845517961775353,-0.9845517961775353,-0.9845517961775353,-0.9845517961775353,-0.9845517961775353,0.0,0.0,0.0,167.35862708216175
672,2021-12-01 14:52:00,168.38129768716092,166.8890257413035,167.88378070637418,168.38129768716092,168.38129768716092,-0.9993788903743323,-0.9993788903743323,-0.9993788903743323,-0.9993788903743323,-0.9993788903743323,-0.9993788903743323,0.0,0.0,0.0,167.38191879678658
673,2021-12-01 14:53:00,168.41941649598257,166.89159332950297,167.87430852730273,168.41941649598257,168.41941649598257,-1.0141634857153736,-1.0141634857153736,-1.0141634857153736,-1.0141634857153736,-1.0141634857153736,-1.0141634857153736,0.0,0.0,0.0,167.4052530102672
674,2021-12-01 14:54:00,168.45753530480422,166.93550380530718,167.88736360887165,168.45753530480422,168.45753530480422,-1.0289051733875778,-1.0289051733875778,-1.0289051733875778,-1.0289051733875778,-1.0289051733875778,-1.0289051733875778,0.0,0.0,0.0,167.42863013141664
675,2021-12-01 14:55:00,168.4956541136259,166.94726643200016,167.95886258349074,168.4956541136259,168.4956541136259,-1.0436035684386158,-1.0436035684386158,-1.0436035684386158,-1.0436035684386158,-1.0436035684386158,-1.0436035684386158,0.0,0.0,0.0,167.4520505451873
676,2021-12-01 14:56:00,168.53377292244755,166.9920112560953,167.97343381220134,168.53377292244755,168.53377292244755,-1.058258309862874,-1.058258309862874,-1.058258309862874,-1.058258309862874,-1.058258309862874,-1.058258309862874,0.0,0.0,0.0,167.47551461258467
677,2021-12-01 14:57:00,168.5718917312692,167.03475137588853,167.97855943029253,168.5718917312692,168.5718917312692,-1.0728690601069213,-1.0728690601069213,-1.0728690601069213,-1.0728690601069213,-1.0728690601069213,-1.0728690601069213,0.0,0.0,0.0,167.4990226711623
678,2021-12-01 14:58:00,168.61001054009083,167.0183776137479,167.9935375784929,168.61001054009083,168.61001054009083,-1.0874355050857654,-1.0874355050857654,-1.0874355050857654,-1.0874355050857654,-1.0874355050857654,-1.0874355050857654,0.0,0.0,0.0,167.52257503500505
679,2021-12-01 14:59:00,168.64812934891248,167.073936250773,168.01401951731788,168.64812934891248,168.64812934891248,-1.1019573543056502,-1.1019573543056502,-1.1019573543056502,-1.1019573543056502,-1.1019573543056502,-1.1019573543056502,0.0,0.0,0.0,167.54617199460682
680,2021-12-01 15:00:00,168.68624815773413,167.08348348200886,168.05561640730804,168.68624815773413,168.68624815773413,-1.116434340020945,-1.116434340020945,-1.116434340020945,-1.116434340020945,-1.116434340020945,-1.116434340020945,0.0,0.0,0.0,167.56981381771317
681,2021-12-01 15:01:00,168.72436696655578,167.1204858121899,168.10257018640684,168.72436696655578,168.72436696655578,-1.1308662178615656,-1.1308662178615656,-1.1308662178615656,-1.1308662178615656,-1.1308662178615656,-1.1308662178615656,0.0,0.0,0.0,167.59350074869423
682,2021-12-01 15:02:00,168.76248577537743,167.1440572478243,168.0566048963089,168.76248577537743,168.76248577537743,-1.1452527662907583,-1.1452527662907583,-1.1452527662907583,-1.1452527662907583,-1.1452527662907583,-1.1452527662907583,0.0,0.0,0.0,167.61723300908668
683,2021-12-01 15:03:00,168.80060458419908,167.17692006452648,168.14774832901827,168.80060458419908,168.80060458419908,-1.159593786046706,-1.159593786046706,-1.159593786046706,-1.159593786046706,-1.159593786046706,-1.159593786046706,0.0,0.0,0.0,167.64101079815237
684,2021-12-01 15:04:00,168.8387233930207,167.16764486393396,168.14632342867742,168.8387233930207,168.8387233930207,-1.1738891008096586,-1.1738891008096586,-1.1738891008096586,-1.1738891008096586,-1.1738891008096586,-1.1738891008096586,0.0,0.0,0.0,167.66483429221105
685,2021-12-01 15:05:00,168.87684220184238,167.24846033840518,168.19241566123557,168.87684220184238,168.87684220184238,-1.1881385560080417,-1.1881385560080417,-1.1881385560080417,-1.1881385560080417,-1.1881385560080417,-1.1881385560080417,0.0,0.0,0.0,167.68870364583432
686,2021-12-01 15:06:00,168.91496101066403,167.24633171172889,168.17792030179336,168.91496101066403,168.91496101066403,-1.2023420194697467,-1.2023420194697467,-1.2023420194697467,-1.2023420194697467,-1.2023420194697467,-1.2023420194697467,0.0,0.0,0.0,167.7126189911943
687,2021-12-01 15:07:00,168.95307981948568,167.2391822397948,168.2386301293202,168.95307981948568,168.95307981948568,-1.2164993808327142,-1.2164993808327142,-1.2164993808327142,-1.2164993808327142,-1.2164993808327142,-1.2164993808327142,0.0,0.0,0.0,167.73658043865296
688,2021-12-01 15:08:00,168.99119862830733,167.30986185227283,168.23200482682324,168.99119862830733,168.99119862830733,-1.2306105509284224,-1.2306105509284224,-1.2306105509284224,-1.2306105509284224,-1.2306105509284224,-1.2306105509284224,0.0,0.0,0.0,167.7605880773789
689,2021-12-01 15:09:00,169.02931743712898,167.30078974508695,168.25190908683032,169.02931743712898,169.02931743712898,-1.2446754622991372,-1.2446754622991372,-1.2446754622991372,-1.2446754622991372,-1.2446754622991372,-1.2446754622991372,0.0,0.0,0.0,167.78464197482984
690,2021-12-01 15:10:00,169.06743624595063,167.2956963882229,168.30554910380954,169.06743624595063,169.06743624595063,-1.258694068569767,-1.258694068569767,-1.258694068569767,-1.258694068569767,-1.258694068569767,-1.258694068569767,0.0,0.0,0.0,167.80874217738085
691,2021-12-01 15:11:00,169.10555505477225,167.36925340494352,168.2902456924563,169.10555505477225,169.10555505477225,-1.2726663438139607,-1.2726663438139607,-1.2726663438139607,-1.2726663438139607,-1.2726663438139607,-1.2726663438139607,0.0,0.0,0.0,167.8328887109583
692,2021-12-01 15:12:00,169.1436738635939,167.39428974588742,168.3001740891868,169.1436738635939,169.1436738635939,-1.2865922831679604,-1.2865922831679604,-1.2865922831679604,-1.2865922831679604,-1.2865922831679604,-1.2865922831679604,0.0,0.0,0.0,167.85708158042596
693,2021-12-01 15:13:00,169.18179267241555,167.4026798368045,168.34915578217252,169.18179267241555,169.18179267241555,-1.300471901549058,-1.300471901549058,-1.300471901549058,-1.300471901549058,-1.300471901549058,-1.300471901549058,0.0,0.0,0.0,167.8813207708665
694,2021-12-01 15:14:00,169.21991148123723,167.43481749865404,168.38422649737728,169.21991148123723,169.21991148123723,-1.3143052342558033,-1.3143052342558033,-1.3143052342558033,-1.3143052342558033,-1.3143052342558033,-1.3143052342558033,0.0,0.0,0.0,167.90560624698142
695,2021-12-01 15:15:00,169.25803029005888,167.43996418001097,168.38548140331864,169.25803029005888,169.25803029005888,-1.3280923363002632,-1.3280923363002632,-1.3280923363002632,-1.3280923363002632,-1.3280923363002632,-1.3280923363002632,0.0,0.0,0.0,167.9299379537586
696,2021-12-01 15:16:00,169.29614909888053,167.4599972518751,168.42763266332864,169.29614909888053,169.29614909888053,-1.341833281728822,-1.341833281728822,-1.341833281728822,-1.341833281728822,-1.341833281728822,-1.341833281728822,0.0,0.0,0.0,167.95431581715172
697,2021-12-01 15:17:00,169.33426790770218,167.4854109306656,168.45129029009186,169.33426790770218,169.33426790770218,-1.3555281640772088,-1.3555281640772088,-1.3555281640772088,-1.3555281640772088,-1.3555281640772088,-1.3555281640772088,0.0,0.0,0.0,167.97873974362497
698,2021-12-01 15:18:00,169.3723867165238,167.5260547534613,168.49809026089764,169.3723867165238,169.3723867165238,-1.3691770956778218,-1.3691770956778218,-1.3691770956778218,-1.3691770956778218,-1.3691770956778218,-1.3691770956778218,0.0,0.0,0.0,168.00320962084598
699,2021-12-01 15:19:00,169.41050552534546,167.53874108335765,168.49668377835206,169.41050552534546,169.41050552534546,-1.382780206956749,-1.382780206956749,-1.382780206956749,-1.382780206956749,-1.382780206956749,-1.382780206956749,0.0,0.0,0.0,168.02772531838872
700,2021-12-01 15:20:00,169.4486243341671,167.53865284959127,168.5522857769693,169.4486243341671,169.4486243341671,-1.3963376469972877,-1.3963376469972877,-1.3963376469972877,-1.3963376469972877,-1.3963376469972877,-1.3963376469972877,0.0,0.0,0.0,168.0522866871698
701,2021-12-01 15:21:00,169.48674314298876,167.52425920524493,168.53850626848197,169.48674314298876,169.48674314298876,-1.4098495821860972,-1.4098495821860972,-1.4098495821860972,-1.4098495821860972,-1.4098495821860972,-1.4098495821860972,0.0,0.0,0.0,168.07689356080266
702,2021-12-01 15:22:00,169.5248619518104,167.61994245686776,168.61852710563784,169.5248619518104,169.5248619518104,-1.4233161967688626,-1.4233161967688626,-1.4233161967688626,-1.4233161967688626,-1.4233161967688626,-1.4233161967688626,0.0,0.0,0.0,168.10154575504154
703,2021-12-01 15:23:00,169.56298076063206,167.64618746642134,168.61408326687828,169.56298076063206,169.56298076063206,-1.436737692095169,-1.436737692095169,-1.436737692095169,-1.436737692095169,-1.436737692095169,-1.436737692095169,0.0,0.0,0.0,168.1262430685369
704,2021-12-01 15:24:00,169.60109956945374,167.64059697162227,168.59311945649276,169.60109956945374,169.60109956945374,-1.4501142859289338,-1.4501142859289338,-1.4501142859289338,-1.4501142859289338,-1.4501142859289338,-1.4501142859289338,0.0,0.0,0.0,168.1509852835248
705,2021-12-01 15:25:00,169.63921837827536,167.66190241651842,168.67531706085296,169.63921837827536,169.63921837827536,-1.4634462128104184,-1.4634462128104184,-1.4634462128104184,-1.4634462128104184,-1.4634462128104184,-1.4634462128104184,0.0,0.0,0.0,168.17577216546493
706,2021-12-01 15:26:00,169.677337187097,167.68497516064141,168.71541639528198,169.677337187097,169.677337187097,-1.4767337233012316,-1.4767337233012316,-1.4767337233012316,-1.4767337233012316,-1.4767337233012316,-1.4767337233012316,0.0,0.0,0.0,168.20060346379577
707,2021-12-01 15:27:00,169.71545599591866,167.76328160716193,168.74534696978546,169.71545599591866,169.71545599591866,-1.4899770832852668,-1.4899770832852668,-1.4899770832852668,-1.4899770832852668,-1.4899770832852668,-1.4899770832852668,0.0,0.0,0.0,168.2254789126334
708,2021-12-01 15:28:00,169.7535748047403,167.79000651527372,168.72040553818246,169.7535748047403,169.7535748047403,-1.5031765743287888,-1.5031765743287888,-1.5031765743287888,-1.5031765743287888,-1.5031765743287888,-1.5031765743287888,0.0,0.0,0.0,168.25039823041152
709,2021-12-01 15:29:00,169.79169361356196,167.78593930233308,168.76598302889786,169.79169361356196,169.79169361356196,-1.516332492705389,-1.516332492705389,-1.516332492705389,-1.516332492705389,-1.516332492705389,-1.516332492705389,0.0,0.0,0.0,168.27536112085656
710,2021-12-01 15:30:00,169.8298124223836,167.82833549669385,168.79241000294573,169.8298124223836,169.8298124223836,-1.5294451491332874,-1.5294451491332874,-1.5294451491332874,-1.5294451491332874,-1.5294451491332874,-1.5294451491332874,0.0,0.0,0.0,168.30036727325032
711,2021-12-01 15:31:00,169.86793123120526,167.84428864909128,168.7896352121924,169.86793123120526,169.86793123120526,-1.542514868670792,-1.542514868670792,-1.542514868670792,-1.542514868670792,-1.542514868670792,-1.542514868670792,0.0,0.0,0.0,168.32541636253447
712,2021-12-01 15:32:00,169.9060500400269,167.85437063137775,168.81902837595345,169.9060500400269,169.9060500400269,-1.5555419898995695,-1.5555419898995695,-1.5555419898995695,-1.5555419898995695,-1.5555419898995695,-1.5555419898995695,0.0,0.0,0.0,168.35050805012733
713,2021-12-01 15:33:00,169.94416884884856,167.91029360292137,168.87086339375054,169.94416884884856,169.94416884884856,-1.5685268646838195,-1.5685268646838195,-1.5685268646838195,-1.5685268646838195,-1.5685268646838195,-1.5685268646838195,0.0,0.0,0.0,168.37564198416473
714,2021-12-01 15:34:00,169.9822876576702,167.88123217810372,168.88954322744178,169.9822876576702,169.9822876576702,-1.5814698580499507,-1.5814698580499507,-1.5814698580499507,-1.5814698580499507,-1.5814698580499507,-1.5814698580499507,0.0,0.0,0.0,168.40081779962026
715,2021-12-01 15:35:00,170.02040646649186,167.9516936093787,168.91683309531786,170.02040646649186,170.02040646649186,-1.5943713470488936,-1.5943713470488936,-1.5943713470488936,-1.5943713470488936,-1.5943713470488936,-1.5943713470488936,0.0,0.0,0.0,168.42603511944296
716,2021-12-01 15:36:00,170.0585252753135,167.9639496505631,168.95024450640645,170.0585252753135,170.0585252753135,-1.6072317212294207,-1.6072317212294207,-1.6072317212294207,-1.6072317212294207,-1.6072317212294207,-1.6072317212294207,0.0,0.0,0.0,168.4512935540841
717,2021-12-01 15:37:00,170.09664408413516,167.98726262095084,168.93550536745516,170.09664408413516,170.09664408413516,-1.6200513815298287,-1.6200513815298287,-1.6200513815298287,-1.6200513815298287,-1.6200513815298287,-1.6200513815298287,0.0,0.0,0.0,168.47659270260533
718,2021-12-01 15:38:00,170.13476289295681,168.02022569766055,168.96725051469224,170.13476289295681,170.13476289295681,-1.6328307400637792,-1.6328307400637792,-1.6328307400637792,-1.6328307400637792,-1.6328307400637792,-1.6328307400637792,0.0,0.0,0.0,168.50193215289303
719,2021-12-01 15:39:00,170.17288170177846,168.06954768974515,168.99384297989207,170.17288170177846,170.17288170177846,-1.645570219913619,-1.645570219913619,-1.645570219913619,-1.645570219913619,-1.645570219913619,-1.645570219913619,0.0,0.0,0.0,168.52731148186484
720,2021-12-01 15:40:00,170.21100051060012,168.035414699433,169.04918770436348,170.21100051060012,170.21100051060012,-1.6582702543115433,-1.6582702543115433,-1.6582702543115433,-1.6582702543115433,-1.6582702543115433,-1.6582702543115433,0.0,0.0,0.0,168.55273025628858
721,2021-12-01 15:41:00,170.24911931942177,168.05833821098335,169.03448828192526,170.24911931942177,170.24911931942177,-1.6709312863602852,-1.6709312863602852,-1.6709312863602852,-1.6709312863602852,-1.6709312863602852,-1.6709312863602852,0.0,0.0,0.0,168.57818803306148
722,2021-12-01 15:42:00,170.28723812824342,168.12167492894864,169.09093118142593,170.28723812824342,170.28723812824342,-1.683553768773174,-1.683553768773174,-1.683553768773174,-1.683553768773174,-1.683553768773174,-1.683553768773174,0.0,0.0,0.0,168.60368435947024
723,2021-12-01 15:43:00,170.32535693706507,168.14652640260616,169.11281743244925,170.32535693706507,170.32535693706507,-1.6961381631419559,-1.6961381631419559,-1.6961381631419559,-1.6961381631419559,-1.6961381631419559,-1.6961381631419559,0.0,0.0,0.0,168.6292187739231
724,2021-12-01 15:44:00,170.36347574588672,168.14151408113926,169.11520926948336,170.36347574588672,170.36347574588672,-1.7086849395641561,-1.7086849395641561,-1.7086849395641561,-1.7086849395641561,-1.7086849395641561,-1.7086849395641561,0.0,0.0,0.0,168.65479080632255
725,2021-12-01 15:45:00,170.40159455470837,168.22303191398763,169.15883474177127,170.40159455470837,170.40159455470837,-1.7211945763336671,-1.7211945763336671,-1.7211945763336671,-1.7211945763336671,-1.7211945763336671,-1.7211945763336671,0.0,0.0,0.0,168.6803999783747
726,2021-12-01 15:46:00,170.43971336353002,168.19756432306244,169.16161421856296,170.43971336353002,170.43971336353002,-1.7336675592206015,-1.7336675592206015,-1.7336675592206015,-1.7336675592206015,-1.7336675592206015,-1.7336675592206015,0.0,0.0,0.0,168.7060458043094
727,2021-12-01 15:47:00,170.47783217235167,168.25905376661808,169.22092310222786,170.47783217235167,170.47783217235167,-1.7461043814074673,-1.7461043814074673,-1.7461043814074673,-1.7461043814074673,-1.7461043814074673,-1.7461043814074673,0.0,0.0,0.0,168.7317277909442
728,2021-12-01 15:48:00,170.51595098117332,168.26993951809789,169.22742395082994,170.51595098117332,170.51595098117332,-1.758505542605225,-1.758505542605225,-1.758505542605225,-1.758505542605225,-1.758505542605225,-1.758505542605225,0.0,0.0,0.0,168.75744543856808
729,2021-12-01 15:49:00,170.55406978999497,168.302959617361,169.25548303431748,170.55406978999497,170.55406978999497,-1.7708715488051565,-1.7708715488051565,-1.7708715488051565,-1.7708715488051565,-1.7708715488051565,-1.7708715488051565,0.0,0.0,0.0,168.7831982411898
730,2021-12-01 15:50:00,170.59218859881662,168.32911294919606,169.29015823440534,170.59218859881662,170.59218859881662,-1.7832029117520747,-1.7832029117520747,-1.7832029117520747,-1.7832029117520747,-1.7832029117520747,-1.7832029117520747,0.0,0.0,0.0,168.80898568706453
731,2021-12-01 15:51:00,170.63030740763827,168.34115856195388,169.30217415459865,170.63030740763827,170.63030740763827,-1.79550014868128,-1.79550014868128,-1.79550014868128,-1.79550014868128,-1.79550014868128,-1.79550014868128,0.0,0.0,0.0,168.834807258957
732,2021-12-01 15:52:00,170.66842621645992,168.37702854413538,169.3225319217191,170.66842621645992,170.66842621645992,-1.8077637814746648,-1.8077637814746648,-1.8077637814746648,-1.8077637814746648,-1.8077637814746648,-1.8077637814746648,0.0,0.0,0.0,168.86066243498524
733,2021-12-01 15:53:00,170.70654502528157,168.38252824332054,169.37300027322703,170.70654502528157,170.70654502528157,-1.8199943364204947,-1.8199943364204947,-1.8199943364204947,-1.8199943364204947,-1.8199943364204947,-1.8199943364204947,0.0,0.0,0.0,168.88655068886106
734,2021-12-01 15:54:00,170.74466383410322,168.4269964183688,169.3681882665646,170.74466383410322,170.74466383410322,-1.8321923438862389,-1.8321923438862389,-1.8321923438862389,-1.8321923438862389,-1.8321923438862389,-1.8321923438862389,0.0,0.0,0.0,168.91247149021697
735,2021-12-01 15:55:00,170.78278264292487,168.45129877016743,169.40195307939274,170.78278264292487,170.78278264292487,-1.8443583374741441,-1.8443583374741441,-1.8443583374741441,-1.8443583374741441,-1.8443583374741441,-1.8443583374741441,0.0,0.0,0.0,168.93842430545072
736,2021-12-01 15:56:00,170.82090145174652,168.4786918751076,169.45601816605267,170.82090145174652,170.82090145174652,-1.8564928538427166,-1.8564928538427166,-1.8564928538427166,-1.8564928538427166,-1.8564928538427166,-1.8564928538427166,0.0,0.0,0.0,168.9644085979038
737,2021-12-01 15:57:00,170.85902026056817,168.508293329883,169.46779054791492,170.85902026056817,170.85902026056817,-1.8685964321024506,-1.8685964321024506,-1.8685964321024506,-1.8685964321024506,-1.8685964321024506,-1.8685964321024506,0.0,0.0,0.0,168.9904238284657
738,2021-12-01 15:58:00,170.89713906938982,168.5427907610843,169.51684288601928,170.89713906938982,170.89713906938982,-1.8806696133494682,-1.8806696133494682,-1.8806696133494682,-1.8806696133494682,-1.8806696133494682,-1.8806696133494682,0.0,0.0,0.0,169.01646945604034
739,2021-12-01 15:59:00,170.93525787821147,168.56328532512893,169.5529506140365,170.93525787821147,170.93525787821147,-1.8927129403994514,-1.8927129403994514,-1.8927129403994514,-1.8927129403994514,-1.8927129403994514,-1.8927129403994514,0.0,0.0,0.0,169.042544937812
740,2021-12-01 16:00:00,170.97337668703312,168.5648572364504,169.53977119816955,170.97337668703312,170.97337668703312,-1.904726956902462,-1.904726956902462,-1.904726956902462,-1.904726956902462,-1.904726956902462,-1.904726956902462,0.0,0.0,0.0,169.06864973013066
