,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
17,2020-11-20 10:00:00,115.61329897701282,112.83863762531652,118.72777583971829,115.61329897701282,115.61329897701282,0.1391726758080648,0.1391726758080648,0.1391726758080648,0.026492014216798535,0.026492014216798535,0.026492014216798535,0.11268066159126629,0.11268066159126629,0.11268066159126629,0.0,0.0,0.0,115.75247165282089
18,2020-11-20 11:00:00,115.63003360787113,112.7489498268539,118.85922034804899,115.63003360787113,115.63003360787113,0.13814666039144158,0.13814666039144158,0.13814666039144158,0.033554756656704966,0.033554756656704966,0.033554756656704966,0.10459190373473666,0.10459190373473666,0.10459190373473666,0.0,0.0,0.0,115.76818026826257
19,2020-11-20 12:00:00,115.64676823872945,112.9344122236327,118.6426450399012,115.64676823872945,115.64676823872945,0.16130499419483174,0.16130499419483174,0.16130499419483174,0.0659454736488096,0.0659454736488096,0.0659454736488096,0.09535952054602215,0.09535952054602215,0.09535952054602215,0.0,0.0,0.0,115.80807323292429
20,2020-11-20 13:00:00,115.66350286958776,112.82759500776055,118.84836152130075,115.66350286958776,115.66350286958776,0.18472539541371064,0.18472539541371064,0.18472539541371064,0.09971967510983958,0.09971967510983958,0.09971967510983958,0.08500572030387103,0.08500572030387103,0.08500572030387103,0.0,0.0,0.0,115.84822826500147
21,2020-11-20 14:00:00,115.6802375004461,112.78065157245402,118.61030961934284,115.6802375004461,115.6802375004461,0.1852397232255229,0.1852397232255229,0.1852397232255229,0.11167545056878053,0.11167545056878053,0.11167545056878053,0.07356427265674238,0.07356427265674238,0.07356427265674238,0.0,0.0,0.0,115.86547722367162
22,2020-11-20 15:00:00,115.6969721313044,112.93348796182016,118.56441792311026,115.6969721313044,115.6969721313044,0.1671065725144101,0.1671065725144101,0.1671065725144101,0.10602641806660727,0.10602641806660727,0.10602641806660727,0.06108015444780284,0.06108015444780284,0.06108015444780284,0.0,0.0,0.0,115.86407870381882
23,2020-11-20 16:00:00,115.71370676216273,112.76856919159685,118.84123826764137,115.71370676216273,115.71370676216273,0.1539861867116074,0.1539861867116074,0.1539861867116074,0.10637711468058761,0.10637711468058761,0.10637711468058761,0.04760907203101978,0.04760907203101978,0.04760907203101978,0.0,0.0,0.0,115.86769294887434
24,2020-11-20 17:00:00,115.73044139302104,112.90243943304033,118.9746522528,115.73044139302104,115.73044139302104,0.15840277648593945,0.15840277648593945,0.15840277648593945,0.1251859102589981,0.1251859102589981,0.1251859102589981,0.033216866226941325,0.033216866226941325,0.033216866226941325,0.0,0.0,0.0,115.88884416950698
25,2020-11-20 18:00:00,115.74717602387936,112.92276546773579,118.55765683739924,115.74717602387936,115.74717602387936,0.16487901832546575,0.16487901832546575,0.16487901832546575,0.14690021086977498,0.14690021086977498,0.14690021086977498,0.017978807455690814,0.017978807455690814,0.017978807455690814,0.0,0.0,0.0,115.91205504220483
26,2020-11-20 19:00:00,115.76391065473767,112.82070956326444,118.75135934562519,115.76391065473767,115.76391065473767,0.1468353374056915,0.1468353374056915,0.1468353374056915,0.14485654751612592,0.14485654751612592,0.14485654751612592,0.001978789889565574,0.001978789889565574,0.001978789889565574,0.0,0.0,0.0,115.91074599214336
27,2020-11-20 20:00:00,115.78064528559601,113.13593217018861,118.98299822327917,115.78064528559601,115.78064528559601,0.09899714993828973,0.09899714993828973,0.09899714993828973,0.11368871537751925,0.11368871537751925,0.11368871537751925,-0.01469156543922954,-0.01469156543922954,-0.01469156543922954,0.0,0.0,0.0,115.8796424355343
28,2020-11-20 21:00:00,115.79737991645432,113.0213593880788,118.65954997392613,115.79737991645432,115.79737991645432,0.04788667527512825,0.04788667527512825,0.04788667527512825,0.0798205628112729,0.0798205628112729,0.0798205628112729,-0.031933887536144644,-0.031933887536144644,-0.031933887536144644,0.0,0.0,0.0,115.84526659172944
29,2020-11-20 22:00:00,115.81411454731264,112.92553068981522,118.6008461226604,115.81411454731264,115.81411454731264,0.024673274541829715,0.024673274541829715,0.024673274541829715,0.07431737496354715,0.07431737496354715,0.07431737496354715,-0.049644100421717456,-0.049644100421717456,-0.049644100421717456,0.0,0.0,0.0,115.83878782185447
30,2020-11-20 23:00:00,115.83084917817095,112.83608845520853,118.90316444030046,115.83084917817095,115.83084917817095,0.025880456852188868,0.025880456852188868,0.025880456852188868,0.09359398039667523,0.09359398039667523,0.09359398039667523,-0.06771352354448637,-0.06771352354448637,-0.06771352354448637,0.0,0.0,0.0,115.85672963502314
31,2020-11-21 00:00:00,115.84758380902926,112.75695450627774,118.87074016797276,115.84758380902926,115.84758380902926,0.004901980973295416,0.004901980973295416,0.004901980973295416,0.09093199533019747,0.09093199533019747,0.09093199533019747,-0.08603001435690205,-0.08603001435690205,-0.08603001435690205,0.0,0.0,0.0,115.85248579000256
32,2020-11-23 09:00:00,116.80145776795342,113.59287077133621,119.50558925563908,116.80145776795342,116.80145776795342,-0.07574596953186088,-0.07574596953186088,-0.07574596953186088,0.03526202102835744,0.03526202102835744,0.03526202102835744,-0.1110079905602183,-0.1110079905602183,-0.1110079905602183,0.0,0.0,0.0,116.72571179842156
33,2020-11-23 10:00:00,116.81819239881175,113.68598538084328,119.47844093779302,116.81819239881175,116.81819239881175,-0.07495794976278504,-0.07495794976278504,-0.07495794976278504,0.026492014214777655,0.026492014214777655,0.026492014214777655,-0.10144996397756267,-0.10144996397756267,-0.10144996397756267,0.0,0.0,0.0,116.74323444904896
34,2020-11-23 11:00:00,116.83492702967006,113.77270910626048,119.6310644831186,116.83492702967006,116.83492702967006,-0.058032655224465816,-0.058032655224465816,-0.058032655224465816,0.0335547566548682,0.0335547566548682,0.0335547566548682,-0.09158741187933403,-0.09158741187933403,-0.09158741187933403,0.0,0.0,0.0,116.77689437444559
35,2020-11-23 12:00:00,116.85166166052838,113.9073680041412,119.78606518236819,116.85166166052838,116.85166166052838,-0.015445882741598606,-0.015445882741598606,-0.015445882741598606,0.06594547364891018,0.06594547364891018,0.06594547364891018,-0.0813913563905088,-0.0813913563905088,-0.0813913563905088,0.0,0.0,0.0,116.83621577778678
36,2020-11-23 13:00:00,116.86839629138669,113.96100842268521,119.85831996810155,116.86839629138669,116.86839629138669,0.028883222616358784,0.028883222616358784,0.028883222616358784,0.09971967510846878,0.09971967510846878,0.09971967510846878,-0.07083645249210999,-0.07083645249210999,-0.07083645249210999,0.0,0.0,0.0,116.89727951400305
37,2020-11-23 14:00:00,116.88513092224503,114.00895495880829,119.89414840008307,116.88513092224503,116.88513092224503,0.05177374040792496,0.05177374040792496,0.05177374040792496,0.11167545056672115,0.11167545056672115,0.11167545056672115,-0.059901710158796174,-0.059901710158796174,-0.059901710158796174,0.0,0.0,0.0,116.93690466265295
38,2020-11-23 15:00:00,116.90186555310333,114.06649950852234,119.99401142215568,116.90186555310333,116.90186555310333,0.05745526042175596,0.05745526042175596,0.05745526042175596,0.10602641806834875,0.10602641806834875,0.10602641806834875,-0.04857115764659279,-0.04857115764659279,-0.04857115764659279,0.0,0.0,0.0,116.9593208135251
39,2020-11-23 16:00:00,116.91860018396166,114.03987649401415,120.01148497345554,116.91860018396166,116.91860018396166,0.06954267868927576,0.06954267868927576,0.06954267868927576,0.10637711468086854,0.10637711468086854,0.10637711468086854,-0.03683443599159278,-0.03683443599159278,-0.03683443599159278,0.0,0.0,0.0,116.98814286265093
40,2020-11-23 17:00:00,116.93533481481997,114.12832156108176,120.14051604412803,116.93533481481997,116.93533481481997,0.10049859457714448,0.10049859457714448,0.10049859457714448,0.1251859102576271,0.1251859102576271,0.1251859102576271,-0.0246873156804826,-0.0246873156804826,-0.0246873156804826,0.0,0.0,0.0,117.03583340939711
41,2020-11-23 18:00:00,116.95206944567829,114.30620466487738,120.19429952655256,116.95206944567829,116.95206944567829,0.13476808337288387,0.13476808337288387,0.13476808337288387,0.14690021086763014,0.14690021086763014,0.14690021086763014,-0.012132127494746243,-0.012132127494746243,-0.012132127494746243,0.0,0.0,0.0,117.08683752905118
42,2020-11-23 19:00:00,116.96880407653661,114.45240698670013,120.10634563191219,116.96880407653661,116.96880407653661,0.1456784468427743,0.1456784468427743,0.1456784468427743,0.14485654751454508,0.14485654751454508,0.14485654751454508,0.0008218993282292491,0.0008218993282292491,0.0008218993282292491,0.0,0.0,0.0,117.1144825233794
43,2020-11-23 20:00:00,116.98553870739494,114.04251466605389,120.1289965876465,116.98553870739494,116.98553870739494,0.1278471126637477,0.1278471126637477,0.1278471126637477,0.11368871537810743,0.11368871537810743,0.11368871537810743,0.014158397285640278,0.014158397285640278,0.014158397285640278,0.0,0.0,0.0,117.11338582005868
44,2020-11-23 21:00:00,117.00227333825325,114.41106412823392,120.13936537236673,117.00227333825325,117.00227333825325,0.10767428629091064,0.10767428629091064,0.10767428629091064,0.07982056281020496,0.07982056281020496,0.07982056281020496,0.02785372348070569,0.02785372348070569,0.02785372348070569,0.0,0.0,0.0,117.10994762454416
45,2020-11-23 22:00:00,117.01900796911157,114.0485986103557,119.93458365325199,117.01900796911157,117.01900796911157,0.11619430310117,0.11619430310117,0.11619430310117,0.0743173749614139,0.0743173749614139,0.0743173749614139,0.04187692813975608,0.04187692813975608,0.04187692813975608,0.0,0.0,0.0,117.13520227221274
46,2020-11-23 23:00:00,117.03574259996988,114.08467087381653,120.11384561056678,117.03574259996988,117.03574259996988,0.14978381076337732,0.14978381076337732,0.14978381076337732,0.09359398039825777,0.09359398039825777,0.09359398039825777,0.05618983036511953,0.05618983036511953,0.05618983036511953,0.0,0.0,0.0,117.18552641073326
47,2020-11-24 00:00:00,117.05247723082822,114.28890603018519,120.21985656248721,117.05247723082822,117.05247723082822,0.161679196577793,0.161679196577793,0.161679196577793,0.0909319953307518,0.0909319953307518,0.0909319953307518,0.07074720124704123,0.07074720124704123,0.07074720124704123,0.0,0.0,0.0,117.21415642740601
48,2020-11-24 09:00:00,117.20308890855307,114.50448388145077,120.4405297744187,117.20308890855307,117.20308890855307,0.23761576991564645,0.23761576991564645,0.23761576991564645,0.03526202103012594,0.03526202103012594,0.03526202103012594,0.20235374888552052,0.20235374888552052,0.20235374888552052,0.0,0.0,0.0,117.44070467846872
